Skupina,Téma,Téma ID,Země,Kód,Web,Doména,Popis,Typ,Přístup,Data,Zdroj,Návštěvy,Unikátních URL,Poslední návštěva,URL,ID,Ověřeno
Firmy a due diligence,Obchodní rejstříky,companies,Rumunsko,RO,ONRC — Oficiul Național al Registrului Comerțului,onrc.ro,"Rumunský obchodní rejstřík — společnosti, orgány, společníci, kapitál a stav, a k tomu **Buletinul Procedurilor de Insolvență (BPI)** s vyhlášeními úpadků a reorganizací. **Výpisy i plné texty BPI jsou zpoplatněné** a objednávají se přes portál ONRC, který mimo Rumunsko neodpovídá; bezplatné vyhledání firmy Rumunsko nemá",official,paid,search,reference,,,,https://www.onrc.ro/,ro-onrc,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Rumunsko,RO,ANAF — daňová správa,anaf.ro,"Rumunská daňová správa — **bezplatné ověření plátce DPH a stavu registrace podle CUI přes veřejné API**, seznamy daňových dlužníků a neaktivních plátců. Praktická bezplatná alternativa k placenému výpisu z rejstříku",official,open,api,reference,,,,https://www.anaf.ro/,ro-anaf,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Slovensko,SK,Obchodný register SR,orsr.sk,"Slovenský obchodní rejstřík vedený soudy — společnosti, statutární orgány, společníci a základní kapitál, včetně historických výpisů. Zdarma a bez registrace; společníci jsou u s.r.o. přímo ve výpisu, což v řadě států veřejné není",official,open,search,reference,,,,https://www.orsr.sk/,sk-orsr,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Slovensko,SK,Register právnických osôb (RPO),rpo.statistics.sk,"Referenční registr všech slovenských právnických osob a podnikatelů vedený statistickým úřadem — identifikace, právní forma, sídlo a stav napříč zdrojovými registry. Má otevřené API; slovenská obdoba ARESu",official,open,api,reference,,,,https://rpo.statistics.sk/rpo/,sk-rpo,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Slovensko,SK,FinStat,finstat.sk,"Komerční nadstavba nad slovenskými registry — firmy s finančními ukazateli, vazbami mezi osobami, dluhy vůči institucím a skóre. Základ zdarma, hlubší analýzy a API za předplatné; nenahrazuje ORSR, ale spojuje data, která jsou jinak roztroušená. Na automat vrací 403",commercial,mixed,api,reference,,,,https://www.finstat.sk/,sk-finstat,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Slovinsko,SI,AJPES,ajpes.si,"Slovinská agentura pro veřejné právní záznamy — obchodní rejstřík, **účetní závěrky všech slovinských firem zdarma**, insolvenční řízení, registr transakčních účtů a statistiky. Jeden z nejucelenějších firemních registrů v EU na jednom místě",official,open,bulk,reference,,,,https://www.ajpes.si/,si-ajpes,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Španělsko,ES,Registradores de España,registradores.org,Sdružení španělských rejstříkových úředníků — vstup do obchodního rejstříku (Registro Mercantil) i katastru nemovitostních práv (Registro de la Propiedad). **Každý výpis je zpoplatněný**; bezplatná obdoba francouzského Annuaire des Entreprises ve Španělsku neexistuje,official,paid,search,reference,,,,https://www.registradores.org/,es-registradores,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Španělsko,ES,Registro Mercantil Central,rmc.es,"Centrální obchodní rejstřík — ověření, jestli je název firmy volný, a centrální index všech španělských společností s odkazem na příslušný provinční rejstřík. Ověření názvu zdarma, výpisy a listiny placené",official,mixed,search,reference,,,,https://www.rmc.es/,es-rmc,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Švédsko,SE,Bolagsverket,bolagsverket.se,"Švédský obchodní rejstřík — společnosti, vedení, **skuteční majitelé** a uložené dokumenty včetně účetních závěrek. Základní údaje zdarma, **výpisy a dokumenty zpoplatněné**; má datové služby a API pro strojový přístup",official,mixed,api,reference,,,,https://bolagsverket.se/,se-bolagsverket,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Švédsko,SE,UC / Creditsafe Sverige,uc.se,"Nejrozšířenější švédská úvěrová a firemní databáze — **záznamy o platební nekázni z Kronofogden, účetní výkazy, vazby a skóre**, které Švédsko samo online plošně nezveřejňuje. Placené; úřední zdroj je Bolagsverket a Kronofogden",commercial,paid,api,reference,,,,https://www.uc.se/,se-uc,2026-08-28
Firmy a due diligence,Obchodní rejstříky,companies,Spojené království,GB,Companies House,find-and-update.company-information.service.gov.uk,"Britský obchodní rejstřík — firmy, statutární orgány, historie jmen a sídel, listiny včetně účetních závěrek a registr osob s významnou kontrolou, všechno zdarma a bez registrace. Měsíční hromadné soubory i REST API. Nejotevřenější velký rejstřík v Evropě a častá protistrana v prověrkách",official,open,bulk,reference,,,,https://find-and-update.company-information.service.gov.uk/,gb-companies-house,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Rakousko,AT,WiEReG — registr skutečných majitelů,usp.gv.at,"Rakouský registr skutečných majitelů. **Veřejný náhled skončil v listopadu 2022** po rozsudku Soudního dvora; dnes se dostanou k výpisu povinné osoby podle AML a žadatelé s doloženým oprávněným zájmem, za poplatek. Od 10. 7. 2027 ho nahrazuje WiEReG 2027",official,restricted,search,reference,,,,https://www.usp.gv.at/services/mein-usp/WERxP.html,at-wiereg,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Belgie,BE,UBO-register,finances.belgium.be,"Belgický registr skutečných majitelů vedený finanční správou. **Přístup veřejnosti byl po rozsudku Soudního dvora z listopadu 2022 zrušen**; dnes do něj vidí povinné osoby podle AML a subjekty s oprávněným zájmem, na žádost. Stránka popisuje aktuální podmínky",official,restricted,none,reference,,,,https://finances.belgium.be/fr/E-services/ubo-register,be-ubo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Bulharsko,BG,Регистър на действителните собственици (BRRA),portal.registryagency.bg,"Bulharský registr skutečných majitelů vedený jako součást obchodního rejstříku. Údaje jsou formálně součástí veřejného rejstříku, ale **přístup vyžaduje bulharskou elektronickou identitu nebo místní identifikátor**, což ho pro zahraniční žadatele prakticky uzavírá",official,restricted,none,reference,,,,https://portal.registryagency.bg/,bg-ubo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Chorvatsko,HR,Registar stvarnih vlasnika (FINA),fina.hr,"Chorvatský registr skutečných majitelů vedený agenturou FINA. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Chorvatsko přístup omezilo na orgány, povinné osoby podle AML a žadatele s oprávněným zájmem",official,restricted,none,reference,,,,https://www.fina.hr/registar-stvarnih-vlasnika,hr-rsv,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Kypr,CY,Companies.gov.cy — rejstřík a UBO,companies.gov.cy,"Portál kyperského rejstříku a duševního vlastnictví — informace o zápisech, poplatcích a o **registru skutečných majitelů, jehož veřejná část byla po rozsudku Soudního dvora z listopadu 2022 uzavřena**; přístup mají orgány a povinné osoby podle AML",official,restricted,none,reference,,,,https://www.companies.gov.cy/,cy-companies-gov,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Česko,CZ,Evidence skutečných majitelů,esm.justice.cz,"Evidence skutečných majitelů vedená rejstříkovými soudy. **Od 17. 12. 2025 je neveřejná** — výpis dostane jen samotná evidující osoba přes datovou schránku, orgány veřejné moci a povinné osoby podle AML zákona na žádost. Veřejný částečný výpis, který dřív fungoval bez přihlášení, skončil",official,restricted,search,reference,,,,https://esm.justice.cz/,cz-evidence-skutecnych-majitelu,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Dánsko,DK,Reelle ejere (Erhvervsstyrelsen),erhvervsstyrelsen.dk,"Dánský registr skutečných majitelů, vedený jako součást CVR. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Dánsko zavedlo řízení o přístupu na základě oprávněného zájmu, které vyřizuje zhruba do dvanácti dnů — proti většině států rychle a s jasnými pravidly",official,restricted,none,reference,,,,https://erhvervsstyrelsen.dk/reelle-ejere,dk-reelle-ejere,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Estonsko,EE,Tegelikud kasusaajad (e-Äriregister),ariregister.rik.ee,"Estonský registr skutečných majitelů jako součást obchodního rejstříku. **Estonsko je jedním z mála států, kde údaje o skutečných majitelích zůstaly po rozsudku Soudního dvora plně veřejné** — spolu s Lotyšskem a Polskem",official,open,api,reference,,,,https://ariregister.rik.ee/eng,ee-kasusaajad,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Finsko,FI,Edunsaajatiedot (PRH kaupparekisteri),prh.fi,Finský registr skutečných majitelů vedený PRH jako součást obchodního rejstříku. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Finsko od té doby vydává údaje jen orgánům a povinným osobám podle AML; výpis je navíc zpoplatněný,official,restricted,none,reference,,,,https://www.prh.fi/en/kaupparekisteri.html,fi-edunsaajat,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Francie,FR,Registre des bénéficiaires effectifs,inpi.fr,"Francouzský registr skutečných majitelů, dnes součást Registre national des entreprises u INPI. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Francie od té doby vydává údaje o skutečných majitelích orgánům a povinným osobám podle AML; ostatní části RNE zůstávají otevřené",official,restricted,none,reference,,,,https://www.inpi.fr/,fr-rbe,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Německo,DE,Transparenzregister,transparenzregister.de,"Německý registr skutečných majitelů. **Veřejný přístup skončil v listopadu 2022** po rozsudku Soudního dvora; dnes je nahlédnutí podmíněné doloženým oprávněným zájmem, podává se žádost přes web registru a je zpoplatněné (prostý výpis 1,65 €, ověřený 20,80 €). Veřejnost dostává jen omezený rozsah údajů",official,restricted,search,reference,,,,https://www.transparenzregister.de/,de-transparenzregister,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Řecko,GR,Μητρώο Πραγματικών Δικαιούχων,gsis.gr,"Řecký registr skutečných majitelů, přístupný přes daňový systém TAXISnet. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Řecko vydává údaje orgánům a povinným osobám podle AML. Na automat vrací 403",official,restricted,none,reference,,,,https://www.gsis.gr/polites-epiheiriseis/epiheiriseis/mitroo-pragmatikon-dikaiouchon,gr-ubo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Maďarsko,HU,Tényleges tulajdonosi nyilvántartás,cegportal.im.gov.hu,"Maďarský registr skutečných majitelů (BISZ/tényleges tulajdonos). Po rozsudku Soudního dvora z listopadu 2022 není veřejně prohledatelný; údaje dostávají orgány a povinné osoby podle AML, dotaz je zpoplatněný",official,restricted,none,reference,,,,https://cegportal.im.gov.hu/,hu-ubo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Irsko,IE,RBO — Register of Beneficial Ownership,rbo.gov.ie,"Irský registr skutečných majitelů. **Veřejný přístup skončil po rozsudku Soudního dvora z listopadu 2022 a omezení bylo do irského práva promítnuto v červnu 2023.** Automaticky se přihlásí jen irské povinné osoby (banky, advokáti, účetní); ostatní musí prokázat, že vyšetřují praní peněz nebo financování terorismu. Na automat vrací 403",official,restricted,none,reference,,,,https://www.rbo.gov.ie/,ie-rbo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Itálie,IT,Registro dei titolari effettivi,mimit.gov.it,"Italský registr skutečných majitelů, spuštěný v roce 2023 a **opakovaně napadený u správních soudů**; provoz i rozsah přístupu se od té doby měnily. Vede ho systém obchodních komor pod ministerstvem podnikání, údaje jsou určeny orgánům a povinným osobám podle AML. Před použitím ověř aktuální stav — u téhle položky se právní rámec hýbe rychleji než jinde",official,restricted,none,reference,,,,https://www.mimit.gov.it/,it-titolare-effettivo,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Lotyšsko,LV,Patiesie labuma guvēji — otevřená data,ur.gov.lv,"Lotyšský registr skutečných majitelů jako součást podnikového registru, **vydávaný i jako otevřená data ke stažení**. Lotyšsko patří k mála států, které přístup po rozsudku Soudního dvora neomezily — jméno a podíl jsou veřejné, dokumenty vyžadují účet",official,open,bulk,reference,,,,https://www.ur.gov.lv/lv/atvertie-dati/,lv-patiesie-labuma-guveji,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Litva,LT,JANGIS — registr skutečných majitelů,registrucentras.lt,"Litevský informační systém dat o účastnících právnických osob (JANGIS) se skutečnými majiteli. Po rozsudku Soudního dvora ze dne 22. 11. 2022 (spojené věci C-37/20 a C-601/20) byl plošný veřejný přístup zrušen. Litva vydává údaje orgánům, povinným osobám podle AML a žadatelům s oprávněným zájmem",official,restricted,none,reference,,,,https://www.registrucentras.lt/jangis/,lt-jangis,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Lucembursko,LU,RBE — Registre des bénéficiaires effectifs,lbr.lu,"Lucemburský registr skutečných majitelů, vedený Luxembourg Business Registers. **Veřejný přístup byl zrušen v listopadu 2022 okamžitě po rozsudku Soudního dvora — a byl to právě lucemburský případ (C-37/20), který ho vyvolal.** Dnes mají přístup národní orgány, povinné osoby podle AML a žadatelé s doloženým oprávněným zájmem",official,restricted,none,reference,,,,https://www.lbr.lu/mjrcs-web-front/rbe,lu-rbe-lbr,2026-08-28
Firmy a due diligence,Skuteční majitelé,ownership,Malta,MT,MBR — Register of Beneficial Owners,baros.mbr.mt,"Online registr maltského obchodního rejstříku (BAROS) — zápisy společností a **registr skutečných majitelů**. Po rozsudku Soudního dvora z listopadu 2022 byl veřejný přístup k údajům o skutečných majitelích uzavřen; dostávají je orgány, povinné osoby podle AML a žadatelé s doloženým oprávněným zájmem",official,restricted,none,reference,,,,https://baros.mbr.mt/,mt-ubo,2026-08-28
